,device_id,gender,age,group,phone_brand,device_model
4660,148693429463651047,M,40,M39+,索尼,Xperia Z Ultra
4661,7486459248403402716,F,30,F29-32,三星,Galaxy Grand DUOS
4662,-5902444092369516915,M,35,M32-38,华为,荣耀6
4663,8361215261750828881,M,28,M27-28,三星,Galaxy Grand 2
4664,-2097668489366394811,M,28,M27-28,中兴,星星2号
4665,6448900539907426765,M,27,M27-28,三星,Galaxy Note 2
4666,4275812809578395764,M,23,M23-26,一加,One
4667,6071908056112238982,M,27,M27-28,华为,Ascend P8
4668,926820649310929666,M,30,M29-31,三星,Galaxy Trend 3
4669,-6461968444370467216,F,21,F23-,小米,红米1S
4670,4874826335561276472,F,29,F29-32,魅族,MX3
4671,1543387234552136155,F,27,F27-28,OPPO,R7s
4672,-7916539914236430992,F,55,F43+,华为,荣耀6 Plus
4673,8343385369423551082,M,32,M32-38,LG,Optimus G
4674,1258587485873511798,M,34,M32-38,三星,Galaxy S2 HD LTE E120S
4675,4130428503052645984,M,34,M32-38,三星,Galaxy S2 HD LTE E120S
4676,-737172306438972354,M,34,M32-38,三星,Galaxy S2 HD LTE E120S
4677,8454473992371370284,M,34,M32-38,三星,Galaxy S2 HD LTE E120S
4678,3498503051625373921,M,34,M32-38,三星,Galaxy S2 HD LTE E120S
4679,-1217703850183050521,M,34,M32-38,三星,Galaxy S2 HD LTE E120S
4680,-5747294140024990160,M,29,M29-31,三星,Galaxy J5
4681,7594829811798605931,F,50,F43+,小米,红米note
4682,-537743064108105237,M,19,M22-,OPPO,U701T
4683,-5413936528268819723,M,40,M39+,华为,Ascend G700
4684,-426055265932826855,M,40,M39+,华为,Ascend G700
4685,4678874249552907344,M,28,M27-28,小米,MI 4
4686,-6297218622696642848,M,28,M27-28,小米,MI 4
4687,-6197032154465024765,M,28,M27-28,小米,MI 4
4688,2088785918071684751,M,28,M27-28,小米,MI 4
4689,5691406298879987373,M,29,M29-31,魅族,魅蓝Note 2
4690,6294265475606569195,M,43,M39+,联想,A850
4691,1376827710870138524,F,24,F24-26,小米,红米
4692,8981113451074869260,F,24,F24-26,小米,红米
4693,7126279106445239238,F,18,F23-,vivo,Y13L
4694,6875205591399317020,M,24,M23-26,华为,荣耀6
4695,-8397927529026584879,M,31,M29-31,小米,小米note
4696,5422044159061270579,M,30,M29-31,基伍,A800
4697,-4590645639193797631,F,32,F29-32,三星,G3819D
4698,-4661828776959270587,M,30,M29-31,夏新,N821
4699,-3633697447860434163,M,30,M29-31,夏新,N821
4700,4783216491391665437,M,30,M29-31,夏新,N821
4701,1641681134281279666,M,22,M22-,华为,Ascend P6
4702,931497623158921771,M,23,M23-26,华为,荣耀3C
4703,-2191413856477673429,F,42,F33-42,小米,MI 3
4704,-865401766028993867,M,19,M22-,魅族,MX4
4705,-5443673128059214782,M,19,M22-,联想,A678t
4706,5346868259490249569,M,45,M39+,三星,Galaxy S3
4707,-7399695264397636262,M,25,M23-26,华为,Ascend P7
4708,6457490996834642546,M,25,M23-26,华为,Ascend P7
4709,1595214834351537988,M,25,M23-26,华为,荣耀6
4710,6458079597604935833,M,25,M23-26,华为,荣耀6
4711,7389096787518986555,M,25,M23-26,华为,荣耀6
4712,-4741059304910180816,F,33,F33-42,小米,红米
4713,5962205340229294121,F,35,F33-42,三星,Galaxy S3
4714,6670656947827994003,M,22,M22-,酷派,F2
4715,562996019988438288,M,21,M22-,金立,E5
4716,-5210345755844076162,M,21,M22-,金立,E5
4717,-395395779691569231,M,28,M27-28,小米,MI 3
4718,839962477265787490,F,31,F29-32,OPPO,R815T
4719,8492297012485123,M,27,M27-28,小米,note顶配版
4720,5541990517050903962,M,29,M29-31,联想,A788t
4721,7358872549169623086,F,23,F23-,华为,G730-U00
4722,4939801286717730030,F,22,F23-,华为,荣耀6
4723,-6070508981086846539,M,60,M39+,联想,A380e
4724,-5184336958436637300,F,23,F23-,华为,荣耀3C畅玩版
4725,-181234785184251006,M,29,M29-31,TCL,么么哒3N
4726,7201763396926453335,M,30,M29-31,华为,C8816
4727,-7271834458449063217,M,32,M32-38,小米,红米note增强版
4728,-5530825489210546039,F,70,F43+,小米,红米note
4729,-2448647754945569332,M,24,M23-26,三星,Galaxy Note 3
4730,1896334676488842821,M,24,M23-26,三星,Galaxy Note 3
4731,-8324527123679106230,M,24,M23-26,三星,Galaxy Note 3
4732,-897341856672281281,F,28,F27-28,三星,Galaxy Note 2
4733,8799951421710020544,M,32,M32-38,OPPO,R3
4734,-4471173851902793912,F,31,F29-32,三星,三星big foot
4735,4304717020272432724,F,24,F24-26,小米,MI 2S
4736,-3206031069231204629,F,20,F23-,华为,G521
4737,8563963264136589548,M,22,M22-,小米,MI 2S
4738,-8107672453661447694,M,22,M22-,小米,MI 2S
4739,4094055483217212206,M,44,M39+,索尼,Xperia C
4740,-2393218243190202612,M,18,M22-,小米,红米2
4741,3085904333794851940,F,32,F29-32,小米,MI 1S
4742,6089005110920761330,M,20,M22-,联想,S898t
4743,-1541498509886622321,F,21,F23-,联想,黄金斗士A8
4744,6068793893645840473,F,29,F29-32,vivo,Y613F
4745,-2275044571757909663,F,33,F33-42,华为,荣耀3X畅玩版
4746,1357275414796498518,F,26,F24-26,三星,Galaxy Note 8.0
4747,1948222025521394592,M,22,M22-,华为,荣耀3C
4748,2220124662468138622,M,24,M23-26,OPPO,Find
4749,-7813706559247083128,M,28,M27-28,三星,Galaxy Style DUOS
4750,5711292004401449814,F,27,F27-28,小米,MI 2S
4751,4679800117472939592,M,28,M27-28,vivo,X3T
4752,-4069916176071851472,F,29,F29-32,小米,红米note
4753,-7934307908783709412,M,22,M22-,华为,Ascend P7
4754,-7868922663453980926,F,27,F27-28,华为,G660-L075
4755,5501310715337446501,M,34,M32-38,联想,A850
4756,6894910335577949583,M,26,M23-26,欧博信,IVO 6655
4757,1540455233846654360,M,26,M23-26,欧博信,IVO 6655
4758,-1396610709804337726,F,21,F23-,华为,荣耀6
4759,-1204480977093149820,M,24,M23-26,酷派,大神F1
4760,-7596436787766258036,M,23,M23-26,HTC,Desire 626
4761,2725872700217103111,F,31,F29-32,小米,MI 4
4762,8878602072858258050,M,35,M32-38,酷派,7295C
4763,877368388964089889,M,27,M27-28,小米,红米note增强版
4764,-2895651850979794485,M,17,M22-,小米,红米note增强版
4765,-1166009712455862519,M,30,M29-31,小米,红米note增强版
4766,-6159368357444184700,M,35,M32-38,小米,红米2A
4767,1929988666500181577,F,23,F23-,魅族,魅蓝NOTE
4768,-6585700458949683649,M,28,M27-28,小米,MI 2
4769,4784121213081579335,M,49,M39+,酷派,F2
4770,810489889695671978,M,49,M39+,酷派,F2
4771,5155133654479986273,F,27,F27-28,OPPO,Find 5
4772,7030900281592217007,M,31,M29-31,小米,红米
4773,8139298018073310275,M,32,M32-38,小米,MI 3
4774,-528263272220424286,F,27,F27-28,华为,Ascend P7
4775,4310863395831425092,F,44,F43+,三星,Galaxy Mega Plus
4776,-8542506268600051476,F,22,F23-,OPPO,R7
4777,3172590677590117361,M,44,M39+,酷派,5890
4778,-7334198270444621257,M,23,M23-26,vivo,S9
4779,-1476774666544209796,M,22,M22-,小米,MI 2S
4780,2322083720289621722,M,22,M22-,小米,MI 4
4781,7628102976415938317,M,22,M22-,小米,MI 4
4782,6349370022674030620,F,28,F27-28,魅族,M032
4783,-8998531864108463613,M,28,M27-28,酷派,8190Q
4784,-8835940663386007121,M,21,M22-,小米,MI 2S
4785,2525644337909035612,M,22,M22-,华为,G750-T20
4786,-664928663058800739,M,28,M27-28,小米,MI 3
4787,-5316728893334692958,F,22,F23-,小米,红米note增强版
4788,-5189192832383921213,M,31,M29-31,海信,T967
4789,8872683983428545027,M,31,M29-31,酷派,5950
4790,-4677447772799829500,M,31,M29-31,海信,T967
4791,-8339607526858452561,M,31,M29-31,海信,T967
4792,5786133507065417969,M,25,M23-26,小米,MI 3
4793,-3486613131964343362,M,23,M23-26,华为,荣耀3C
4794,8050733549335878046,M,23,M23-26,摩托罗拉,XT928
4795,-5991310233214816276,M,23,M23-26,华为,荣耀3C
4796,7978308273431637522,M,31,M29-31,华为,Mate 2
4797,5917094406708671908,F,29,F29-32,乐视,超级手机1
4798,-3142655367705601474,M,38,M32-38,华为,荣耀3C
4799,-3142655367705601474,M,38,M32-38,华为,荣耀3C
4800,-4154939403030900969,M,34,M32-38,华为,荣耀畅玩4C
4801,4418478876607871555,M,34,M32-38,至尊宝,LT416
4802,-5128241707855665232,F,25,F24-26,华为,荣耀6 plus
4803,9026802433957616230,M,32,M32-38,联想,A708t
4804,7226976305201906489,M,24,M23-26,小米,MI 2
4805,-2092268157666343841,M,27,M27-28,小米,MI 1S
4806,-15759116114950181,M,61,M39+,华为,Ascend G700
4807,473950425956870034,F,23,F23-,OPPO,R833T
4808,8314841342971746471,M,24,M23-26,小米,红米note
4809,-618122190675402613,F,20,F23-,vivo,Y18L
4810,-4726686064847605475,M,31,M29-31,魅族,MX4
4811,877350183191470181,M,34,M32-38,小米,红米1S
4812,-850533273782072348,M,35,M32-38,魅族,魅蓝NOTE
4813,-4527273764405602814,M,35,M32-38,魅族,魅蓝NOTE
4814,-8062818252533177644,M,32,M32-38,小米,MI 4
4815,-2289236569684115030,M,44,M39+,小米,红米1S
4816,6585190730977862656,M,23,M23-26,HTC,608t
4817,6157924215968765691,M,33,M32-38,酷派,F2
4818,-6071958825790477155,M,23,M23-26,小米,note顶配版
4819,2679825176771677085,F,23,F23-,华为,荣耀3X畅玩版
4820,-3759376154309383736,M,19,M22-,小米,红米2
4821,4042782321325214838,F,28,F27-28,三星,Galaxy Note
4822,-2237753856219746477,F,28,F27-28,三星,Galaxy Note
4823,306014375317971087,M,24,M23-26,小米,MI 2S
4824,3065625956481578725,F,36,F33-42,HTC,T328t
4825,3354541811665968891,F,36,F33-42,华为,荣耀6
4826,7102390126122483551,F,18,F23-,华为,U8825D
4827,5411436983765586735,F,33,F33-42,小米,MI 3
4828,337672618358966333,M,23,M23-26,小米,MI One Plus
4829,-7962307748679697250,M,30,M29-31,乐视,超级手机1s
4830,7074922367019980398,M,21,M22-,三星,Galaxy Win
4831,2760290386578244168,M,21,M22-,三星,Galaxy Win
4832,-8909202160344167229,M,21,M22-,三星,Galaxy Win
4833,-494683751734051865,M,21,M22-,三星,Galaxy Win
4834,326273437310128561,F,26,F24-26,魅族,MX3
4835,3628545172657005574,F,28,F27-28,魅族,MX3
4836,7131022652216084909,M,24,M23-26,三星,Galaxy Note 3
4837,-2430808455946641543,M,24,M23-26,三星,Galaxy Note 3
4838,7809877281015293890,M,31,M29-31,华为,Y300
4839,3994214989023762398,M,45,M39+,小米,MI 2S
4840,6261786101527284743,F,24,F24-26,酷比,S1
4841,-2310232638080889488,F,24,F24-26,酷比,S1
4842,7722568664463632660,M,23,M23-26,魅族,MX2
4843,3390443033851581975,F,26,F24-26,三星,Galaxy Note 3
4844,-8499262244730719920,M,23,M23-26,魅族,MX3
4845,-6261811507512552484,F,27,F27-28,OPPO,U707T
4846,-7914400290786383259,M,37,M32-38,华为,X1 7.0
4847,-4118173752493840325,M,27,M27-28,联想,A3800d
4848,-5508185945604806310,M,29,M29-31,小米,MI 3
4849,7252695083595843873,M,17,M22-,OPPO,Find 7
4850,69535417045141692,M,17,M22-,OPPO,Find 7
4851,-8404560656430866915,M,17,M22-,OPPO,Find 7
4852,-6663743335923919829,M,31,M29-31,三星,Galaxy Note 3
4853,-5693794955474216768,M,31,M29-31,三星,Galaxy Note 3
4854,-1047213733085437401,M,31,M29-31,三星,Galaxy Note 3
4855,-3423609838801478355,F,27,F27-28,OPPO,R3
4856,5884435881045862954,M,21,M22-,华为,荣耀3C
4857,5157854553191144765,M,21,M22-,OPPO,R831S
4858,-1902209721919706649,M,25,M23-26,vivo,Y18L
4859,7279675470380749188,M,26,M23-26,酷派,7296S
4860,3189769218923501379,M,25,M23-26,小米,红米1S
4861,7665493621669434669,F,31,F29-32,vivo,X3V
4862,8047865068290091035,M,26,M23-26,语信,红辣椒
4863,5900209842254290256,M,22,M22-,华为,荣耀6 Plus
4864,5055118790491744387,F,30,F29-32,华为,荣耀3C
4865,3306064521123288224,F,25,F24-26,魅族,MX3
4866,-1373983978834957978,M,34,M32-38,华为,荣耀畅玩4X
4867,2046539312128575286,F,31,F29-32,三星,Galaxy Note 3
4868,349841189658312303,M,23,M23-26,小米,MI 1S
4869,5890861547303351993,M,26,M23-26,三星,Galaxy Note 3 Lite
4870,-6941846423084287615,M,26,M23-26,三星,Galaxy Note 3 Lite
4871,-9163264975118418541,M,26,M23-26,三星,Galaxy Note 3 Lite
4872,8718161259359188038,M,30,M29-31,三星,Galaxy Grand 2
4873,-3669158668652229943,M,32,M32-38,华为,荣耀6
4874,-7594421896022294712,F,38,F33-42,OPPO,N1 Mini
4875,7157065625218884680,M,42,M39+,LG,Optimus LTE
4876,-5702662225725772070,M,42,M39+,LG,Optimus LTE
4877,6516447888552207700,M,42,M39+,LG,Optimus LTE
4878,-7365438738413541684,M,42,M39+,LG,Optimus LTE
4879,1688689943475885526,M,22,M22-,小米,MI 2S
4880,-6776990643473699702,M,22,M22-,小米,MI 2S
4881,-8887147774481730125,F,18,F23-,OPPO,R7 Plus
4882,-1494676711066156476,F,31,F29-32,三星,S7898
4883,-784691749205497340,F,28,F27-28,OPPO,Find 5
4884,-692447121846452967,M,20,M22-,酷派,大神F1Plus
4885,3910609522243008603,M,20,M22-,酷派,大神F1Plus
4886,1439448134837892617,M,28,M27-28,三星,Galaxy Trend DUOS 2
4887,-2859796904517439933,M,28,M27-28,三星,Galaxy Trend DUOS 2
4888,1862595466644410436,M,44,M39+,华为,Mate 7
4889,8692657585613883556,F,60,F43+,小米,红米
4890,-5061537842375321651,M,23,M23-26,小米,MI 2
4891,1643028031665924002,F,26,F24-26,小米,红米note
4892,5912878779236510036,M,23,M23-26,OPPO,R823T
4893,4000297737891545164,M,28,M27-28,魅族,MX2
4894,5463203526576941829,M,27,M27-28,小米,MI 4
4895,-2976322581743743169,F,28,F27-28,华为,荣耀3C
4896,1491401108281791479,F,24,F24-26,联想,S880
4897,5975102109913237984,M,21,M22-,酷派,大神F1
4898,-8388540415211352906,F,38,F33-42,三星,Galaxy Win
4899,6998589928434581901,F,38,F33-42,OPPO,6607
4900,-4198252180219348000,F,38,F33-42,三星,Galaxy Win
4901,-4010830530270819162,M,65,M39+,小米,红米
4902,5169176632679052182,M,26,M23-26,魅族,MX3
4903,-2014368330529317116,M,30,M29-31,小米,MI 4
4904,6379204840182395576,F,29,F29-32,小米,MI 4
4905,5669959039838238816,M,19,M22-,小米,MI 2
4906,-9127032872610589835,M,30,M29-31,联想,A850
4907,4169867565236059067,M,68,M39+,华为,Ascend P6
4908,-6620647608551123363,M,68,M39+,华为,Ascend P6
4909,4900200636878723356,M,27,M27-28,OPPO,R809T
4910,6555877017396443385,M,29,M29-31,小米,小米note
4911,-6915298960415626468,F,22,F23-,酷派,8702
4912,974194199265789224,M,26,M23-26,华为,Ascend P6
4913,-4877060281204996684,M,26,M23-26,华为,Ascend P6
4914,-8715268586587237415,F,21,F23-,小米,红米note
4915,2938925099459624954,M,24,M23-26,三星,Galaxy S5
4916,6355759271902274453,M,24,M23-26,三星,Galaxy S5
4917,-6419974366030501113,M,20,M22-,华为,麦芒3
4918,-6095452596481452804,F,55,F43+,酷派,7295
4919,-1447853979245532722,M,23,M23-26,联想,K860i
4920,-3503019268977820403,F,31,F29-32,OPPO,R809T
4921,-7010656300564025087,M,22,M22-,小米,MI 4
4922,-935510717261462652,M,19,M22-,魅族,MX2
4923,-3534089993937586622,F,22,F23-,中兴,U807
4924,-102538724648451800,M,21,M22-,三星,Galaxy S4
4925,-3057275458896774835,M,21,M22-,三星,Galaxy Note 3
4926,7589056312492485644,M,21,M22-,三星,Galaxy S4
4927,2045473182503912971,F,26,F24-26,三星,Galaxy A5
4928,2366687525547255424,M,34,M32-38,小米,红米1S
4929,-8113544027533841425,M,34,M32-38,小米,红米1S
4930,9220807070557263555,M,25,M23-26,酷比,S1
4931,-479132454500793152,F,23,F23-,vivo,X3T
4932,-4339346913008093487,F,43,F43+,小米,MI 3
4933,-1218041025453034184,F,19,F23-,小米,MI 2S
4934,-7719576236868158379,M,27,M27-28,vivo,Y23L
4935,5361572250296176680,M,20,M22-,魅族,MX4
4936,3501846588781962240,M,28,M27-28,金立,E5
4937,-458607752859038339,F,44,F43+,华为,荣耀6
4938,1953011659392305983,M,18,M22-,小米,红米note
4939,6940743556200120241,M,21,M22-,小米,红米1S
4940,-1497567757371616051,F,43,F43+,朵唯,iSuper S1
4941,4977604020377754690,F,25,F24-26,小米,红米Note2
4942,4982692227025707304,M,23,M23-26,三星,Galaxy S4
4943,-2136317894789997512,F,31,F29-32,三星,Galaxy S3
4944,5317202439571660268,F,29,F29-32,索尼,Xperia P
4945,-6581975524984374066,F,29,F29-32,三星,Galaxy Note 2
4946,3193552223544423207,F,43,F43+,华为,C8816
4947,-830103021597532014,F,26,F24-26,三星,Galaxy S3
4948,-3283573114612003751,F,26,F24-26,三星,Galaxy S3
4949,1652764977655678390,F,52,F43+,小米,MI 3
4950,4835550909486210187,F,28,F27-28,联想,VIBE X2
4951,3345850694879477383,M,22,M22-,一加,One
4952,-1661424138789492049,M,24,M23-26,魅族,魅蓝NOTE
4953,-5568082124938559873,F,48,F43+,小米,MI 4
4954,-3181040644136324124,M,37,M32-38,摩托罗拉,Defy+
4955,5842908178167098541,F,39,F33-42,联想,A360t
4956,-7170940318082265829,F,31,F29-32,三星,Galaxy S2
4957,6059825250578239969,M,22,M22-,魅族,MX3
4958,-2988830603964723020,M,22,M22-,魅族,MX3
4959,7977661108093559562,M,22,M22-,魅族,MX3
4960,7602675074380111955,M,43,M39+,华为,荣耀3C
4961,6250327147276004582,F,28,F27-28,vivo,X5Max+
4962,-6399650896010780586,F,28,F27-28,三星,Galaxy Note 2
4963,8901625895965560136,F,76,F43+,小米,红米2A
4964,-6768896607913321215,M,20,M22-,三星,G3818
4965,3441184880118826429,F,21,F23-,索尼,Xperia Z1
4966,-1657211517205212723,M,22,M22-,小米,MI 2A
4967,-7015571094372236920,F,24,F24-26,OPPO,R2017
4968,-830136058189304299,M,24,M23-26,华为,Y320T
4969,926876057488428980,F,32,F29-32,vivo,X5L
4970,1139946497677115857,M,40,M39+,努比亚,Z9 Max
4971,7104933101415829660,F,29,F29-32,小米,红米note增强版
4972,3790931049784155734,F,35,F33-42,小米,MI 2S
4973,-4494206106415844196,M,28,M27-28,HTC,Sensation XE with Beats Audio Z715e
4974,-7770444366135633442,F,21,F23-,小米,红米1S
4975,3743400887497188525,F,21,F23-,小米,红米1S
4976,7383239692550141318,M,44,M39+,酷派,大神F2全高清版
4977,3505365663569413870,M,24,M23-26,努比亚,Z5S Mini
4978,8514478784228852664,F,25,F24-26,小米,红米note
4979,2114846609841516188,M,34,M32-38,华为,Mate S
4980,7280311266423991188,M,29,M29-31,中兴,红牛V5
4981,7677943154114407810,M,34,M32-38,联想,联想黄金斗士S8
4982,2021532929964851289,M,27,M27-28,三星,Galaxy Note 3
4983,-2195935737750785960,F,24,F24-26,华为,C8818
4984,7864667829335456606,M,44,M39+,OPPO,Find 7
4985,-2377779711851004701,M,24,M23-26,魅族,MX3
4986,-4698163197149810546,M,24,M23-26,魅族,MX3
4987,-2883707062846818643,M,24,M23-26,魅族,MX3
4988,-6125252877288333297,M,22,M22-,vivo,Xplay
4989,-4030291265564214413,M,28,M27-28,vivo,S11T
4990,2105312205319145346,M,30,M29-31,天语,Touch 2
4991,1359391945561174611,F,47,F43+,华为,荣耀畅玩4
4992,6553364178202286830,F,27,F27-28,三星,Galaxy Note 2
4993,-884240921153080400,M,26,M23-26,三星,Galaxy Trend DUOS 2
4994,3501123074481718295,F,45,F43+,酷派,大神Note
4995,7721343298703170822,F,45,F43+,酷派,大神Note
4996,-4620353510695762232,F,30,F29-32,小米,红米note
4997,-4723915143801402972,M,38,M32-38,OPPO,R1S
4998,-4588240224429771064,F,29,F29-32,三星,Galaxy Trend DUOS
4999,-8032262448726949824,M,48,M39+,联想,A788t
5000,8921130453175080384,F,27,F27-28,小米,MI 4
5001,-557613970404051238,M,28,M27-28,小米,MI 2S
5002,9153554131349527534,M,36,M32-38,华为,G610T
5003,3514725833473776996,M,36,M32-38,小米,MI 4
5004,-7970972352204026666,M,25,M23-26,酷派,大神X7
5005,4857750865443371987,F,34,F33-42,vivo,Y17T
5006,-1374113769311202055,M,23,M23-26,三星,三星big foot
5007,7548795466428524847,M,42,M39+,酷派,5950
5008,667790230272611345,M,46,M39+,魅族,MX4 Pro
5009,-1498298746070792107,M,33,M32-38,小米,红米note
5010,4227645490061209023,F,44,F43+,华为,MT2-C00
5011,-7860136770114435283,M,25,M23-26,OPPO,Find 5
5012,3786559974937091114,F,22,F23-,华为,Ascend P6
5013,7781400466016732796,F,28,F27-28,小米,MI 3
5014,1722288727916567502,M,39,M39+,小米,红米Note2
5015,-119914497310008702,F,32,F29-32,小米,小米note
5016,105387424403700736,M,39,M39+,三星,SCH-I939
5017,-5536425869809333401,M,28,M27-28,三星,Galaxy Win Pro
5018,458580601030097413,M,19,M22-,小米,MI 4
5019,2678468200588801525,M,21,M22-,魅族,魅蓝NOTE
5020,5361659054495860326,M,33,M32-38,vivo,S7I
5021,5916369431707705533,M,33,M32-38,vivo,S7I
5022,2566442097100657792,M,19,M22-,魅族,MX4 Pro
5023,3705568286436252886,M,38,M32-38,三星,Galaxy Premier
5024,-8375112170730404035,M,32,M32-38,vivo,X3T
5025,-8266369084021275408,M,28,M27-28,小米,红米note
5026,-1466824268084966479,F,23,F23-,华为,荣耀畅玩4X
5027,-2791105876772128598,F,23,F23-,华为,荣耀畅玩4X
5028,-5332674346105847990,F,24,F24-26,OPPO,R823T
5029,-5579778970257002560,F,21,F23-,vivo,Y23L
5030,4903053658546203197,M,32,M32-38,小米,红米note
5031,-1619506183647427271,M,24,M23-26,OPPO,R1
5032,6667082760937311388,M,46,M39+,OPPO,R1S
5033,6389352725875846667,F,32,F29-32,三星,Galaxy Win Pro
5034,-120978085714057825,M,47,M39+,小米,MI 3
5035,592242993695707655,F,21,F23-,小米,MI 4
5036,-7543351270484311097,M,26,M23-26,小米,MI 3
5037,8371020071301282126,M,20,M22-,华为,Y321C
5038,-4893329166870419832,M,20,M22-,小米,红米2
5039,6720266371232565656,F,28,F27-28,小米,红米note
5040,-1897421153300574168,F,22,F23-,三星,Galaxy Premier
5041,114743785787302514,F,30,F29-32,酷派,7295
5042,-3576281261365147068,F,34,F33-42,小米,红米
5043,1079554537811589,M,64,M39+,华为,C8813Q
5044,3630129991375179231,M,64,M39+,华为,荣耀畅玩4C
5045,-6250592108468470091,F,34,F33-42,联想,A820e
5046,-4221778417280614575,F,55,F43+,三星,Galaxy Note 3
5047,4844230799268182056,M,23,M23-26,酷派,大神F1
5048,8444928779414145962,M,48,M39+,小米,MI 3
5049,-7228131901120721772,M,28,M27-28,一加,One
5050,7392071697647377647,M,30,M29-31,奇酷,青春版
5051,2494883120391282211,M,62,M39+,华为,荣耀畅玩4X
5052,5172516688040194589,F,27,F27-28,华为,G510
5053,-9045992881782847730,M,35,M32-38,华为,Mate 8
5054,-3162443889572933314,M,25,M23-26,酷派,大神Note3
5055,-5919237217791136173,M,21,M22-,小米,红米
